"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CLIN","1992","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","911.6","","911.6","U","0","U","28","U","0","U","225","U","103","U","-5.6","U,1218,","41.7","U,0819,+","-3.3","U,1109","-3.3","U,1109","-5.6","U,1218","","","","","-1.7","U,0203","","","","","","","","","","","16.99","U","24.32","U","9.66","U"
"USR0000CLIN","1994","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","796.8","","796.8","U","0","U","39","U","0","U","221","U","100","U","-4.4","U,1208,+","40.0","U,0806,+","0.0","U,1102","-3.3","U,1103","-4.4","U,1208","","","","","-1.1","U,0323","-2.8","U,0214","-4.4","U,0212","","","1461.7","","1461.7","U","16.16","U","24.18","U","8.14","U"
"USR0000CLIN","1995","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","729.7","","729.7","U","0","U","16","U","0","U","225","U","90","U","-2.2","U,0215,","41.7","U,0716,","0.0","U,1127","","","","","","","","","-0.6","U,0409","-2.2","U,0215","","","","","1587.9","","1587.9","U","16.91","U","24.44","U","9.37","U"
"USR0000CLIN","1996","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","851.1","","851.1","U","0","U","12","U","0","U","224","U","95","U","-2.2","U,1202,","43.9","U,0810,","-0.6","U,1020","-2.2","U,1202","","","","","","","0.0","U,0323","","","","","","","1008.3","","1008.3","U","17.38","U","24.92","U","9.83","U"
"USR0000CLIN","1998","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","704.7","","704.7","U","0","U","27","U","0","U","189","U","72","U","-8.9","U,1222,","42.8","U,0804,","-1.1","U,1109","-4.4","U,1205","-4.4","U,1205","-7.2","U,1221","-8.9","U,1222","0.0","U,0309","","","","","","","","","","","15.87","U","23.05","U","8.69","U"
"USR0000CLIN","1999","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1729.9","","1729.9","","","","","","",""
"USR0000CLIN","2001","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","947.3","","947.3","U","0","U","32","U","0","U","233","U","110","U","-4.4","U,0117,","42.2","U,0703,","0.0","U,1126","-3.3","U,1127","","","","","","","0.0","U,0409","-2.8","U,0131","-4.4","U,0117","","","","","","","17.28","U","25.33","U","9.22","U"
"USR0000CLIN","2002","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","918.1","","918.1","U","0","U","30","U","0","U","230","U","112","U","-5.6","U,0130,","45.0","U,0710,","-1.1","U,1101","","","","","","","","","0.0","U,0317","-2.2","U,0308","-5.6","U,0130","","","1299.1","","1299.1","U","17.22","U","25.53","U","8.90","U"
"USR0000CLIN","2003","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","1108.8","","1108.8","U","0","U","20","U","0","U","217","U","123","U","-3.3","U,1122,","43.3","U,0720,","-0.6","U,1121","-3.3","U,1122","","","","","","","0.0","U,0228","-2.2","U,0208","","","","","1250.8","","1250.8","U","17.85","U","25.80","U","9.89","U"
"USR0000CLIN","2004","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","1057.4","","1057.4","U","0","U","20","U","0","U","225","U","123","U","-3.9","U,1129,","42.8","U,0811,","-3.9","U,1129","-3.9","U,1129","","","","","","","0.0","U,0209","-2.2","U,0104","","","","","1115.1","","1115.1","U","17.83","U","25.77","U","9.90","U"
"USR0000CLIN","2005","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","834.1","","834.1","U","0","U","13","U","0","U","222","U","93","U","-3.3","U,1127,","43.3","U,0717,+","-1.1","U,1126","-3.3","U,1127","","","","","","","0.0","U,0414","","","","","","","1476.6","","1476.6","U","16.94","U","24.80","U","9.09","U"
"USR0000CLIN","2006","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","953.1","","953.1","U","0","U","30","U","0","U","216","U","114","U","-5.6","U,1218,","46.1","U,0723,","0.0","U,1112","-2.2","U,1124","-5.6","U,1218","","","","","-0.6","U,0222","-2.2","U,0221","","","","","1333.6","","1333.6","U","16.97","U","25.07","U","8.86","U"
"USR0000CLIN","2007","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","873.0","","873.0","U","0","U","48","U","0","U","236","U","109","U","-6.7","U,0113,","44.4","U,0705,","-0.6","U,1121","-2.2","U,1123","-4.4","U,1227","","","","","0.0","U,0328","-2.8","U,0123","-4.4","U,0117","-6.7","U,0113","1360.9","","1360.9","U","16.95","U","25.49","U","8.41","U"
"USR0000CLIN","2008","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","961.1","","961.1","U","0","U","26","U","0","U","230","U","116","U","-3.9","U,1217,","43.3","U,0708,","0.0","U,1205","-3.9","U,1217","","","","","","","-0.6","U,0420","","","","","","","1473.9","","1473.9","U","17.02","U","25.40","U","8.64","U"
"USR0000CLIN","2009","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","915.5","","915.5","U","0","U","34","U","0","U","222","U","108","U","-5.6","U,1209,","43.3","U,0628,","0.0","U,1029","-4.4","U,1205","-4.4","U,1205","","","","","-1.7","U,0404","-2.2","U,0210","","","","","1380.8","","1380.8","U","16.75","U","24.75","U","8.74","U"
"USR0000CLIN","2010","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","747.2","","747.2","U","0","U","14","U","0","U","201","U","92","U","-4.4","U,1129,+","42.2","U,0825,","-1.7","U,1123","-4.4","U,1124","-4.4","U,1124","","","","","-1.1","U,0314","","","","","","","1610.1","","1610.1","U","16.24","U","23.36","U","9.12","U"
"USR0000CLIN","2011","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","762.3","","762.3","U","0","U","41","U","0","U","192","U","92","U","-6.1","U,1222,","40.0","U,0706,","0.0","U,1102","-2.2","U,1210","-6.1","U,1222","","","","","0.0","U,0408","-3.3","U,0227","-4.4","U,0110","","","1574.2","","1574.2","U","15.84","U","23.25","U","8.42","U"
"USR0000CLIN","2012","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","901.4","","901.4","U","0","U","24","U","0","U","207","U","115","U","-7.2","U,0116,","42.8","U,0813,","-0.6","U,1111","-2.8","U,1218","-4.4","U,1219","","","","","-0.6","U,0405","-3.3","U,0226","-7.2","U,0116","-7.2","U,0116","1528.1","","1528.1","U","16.91","U","24.74","U","9.07","U"
"USR0000CLIN","2013","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","879.5","","879.5","U","0","U","50","U","0","U","242","U","103","U","-7.8","U,1209,","43.3","U,0704,","-0.6","U,1104","-3.9","U,1204","-7.2","U,1205","-7.2","U,1205","","","0.0","U,0417","-3.3","U,0220","-5.6","U,0114","","","1332.4","","1332.4","U","16.84","U","25.41","U","8.26","U"
"USR0000CLIN","2014","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","1027.0","","1027.0","U","0","U","21","U","0","U","241","U","122","U","-2.8","U,0201,","42.2","U,0801,","-1.1","U,1225","","","","","","","","","-1.1","U,0205","-2.8","U,0201","","","","","1243.4","","1243.4","U","18.14","U","25.99","U","10.29","U"
"USR0000CLIN","2015","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","1003.1","","1003.1","U","0","U","29","U","0","U","239","U","108","U","-5.0","U,1129,","41.7","U,0729,+","-0.6","U,1117","-2.8","U,1126","-4.4","U,1128","","","","","0.0","U,0401","-2.2","U,0103","","","","","1092.7","","1092.7","U","17.61","U","25.49","U","9.72","U"
"USR0000CLIN","2016","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","885.1","","885.1","U","0","U","25","U","0","U","234","U","106","U","-5.0","U,1226,","41.7","U,0729,+","0.0","U,1117","-3.3","U,1207","-4.4","U,1218","","","","","0.0","U,0329","-3.3","U,0101","","","","","1262.6","","1262.6","U","17.29","U","24.88","U","9.71","U"
"USR0000CLIN","2017","38.8825","-121.2683","61.0","LINCOLN CALIFORNIA, CA US","1039.5","","1039.5","U","0","U","24","U","0","U","215","U","107","U","-3.9","U,0106,","43.9","U,0828,","-0.6","U,1012","-2.2","U,1205","","","","","","","-0.6","U,0301","-3.9","U,0106","","","","","1345.1","","1345.1","U","17.47","U","24.99","U","9.95","U"
